Poll ID,Date,Respondents,Media Outlet,Pollster,Media Index,Party,Votes,Votes_Rank
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Yesh Atid,20,2
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Blue & White,14,3
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Religious Zionism,9,4
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,The Democrats,9,5
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Shas,9,6
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,UTJ,7,7
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Yisrael Beiteinu,6,8
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Joint Arab List,5,9
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Ra'am,5,10
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Otzma Yehudit,0,11
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Hadash Ta'al,0,12
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Balad,0,13
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Bennett's Party,0,14
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,Yashar!,0,15
75,2022-07-13,1135,ערוץ 14,שלמה פילבר,6,The Reservists,0,16
74,2022-07-11,506,חדשות 12,מנו גבע,15,Likud,34,1
74,2022-07-11,506,חדשות 12,מנו גבע,15,Yesh Atid,23,2
74,2022-07-11,506,חדשות 12,מנו גבע,15,Blue & White,13,3
74,2022-07-11,506,חדשות 12,מנו גבע,15,Religious Zionism,10,4
74,2022-07-11,506,חדשות 12,מנו גבע,15,The Democrats,9,5
74,2022-07-11,506,חדשות 12,מנו גבע,15,Shas,8,6
74,2022-07-11,506,חדשות 12,מנו גבע,15,UTJ,7,7
74,2022-07-11,506,חדשות 12,מנו גבע,15,Yisrael Beiteinu,6,8
74,2022-07-11,506,חדשות 12,מנו גבע,15,Joint Arab List,6,9
74,2022-07-11,506,חדשות 12,מנו גבע,15,Ra'am,4,10
74,2022-07-11,506,חדשות 12,מנו גבע,15,Otzma Yehudit,0,11
74,2022-07-11,506,חדשות 12,מנו גבע,15,Hadash Ta'al,0,12
74,2022-07-11,506,חדשות 12,מנו גבע,15,Balad,0,13
74,2022-07-11,506,חדשות 12,מנו גבע,15,Bennett's Party,0,14
74,2022-07-11,506,חדשות 12,מנו גבע,15,Yashar!,0,15
74,2022-07-11,506,חדשות 12,מנו גבע,15,The Reservists,0,16
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Likud,34,1
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Yesh Atid,23,2
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Blue & White,14,3
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Religious Zionism,10,4
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,The Democrats,9,5
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Shas,8,6
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,UTJ,7,7
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Joint Arab List,6,8
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Yisrael Beiteinu,5,9
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Ra'am,4,10
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Otzma Yehudit,0,11
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Hadash Ta'al,0,12
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Balad,0,13
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Bennett's Party,0,14
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,Yashar!,0,15
73,2022-07-11,565,כאן חדשות,דודי חסיד,5,The Reservists,0,16
72,2022-07-08,711,מעריב,מנחם לזר,5,Likud,36,1
72,2022-07-08,711,מעריב,מנחם לזר,5,Yesh Atid,23,2
72,2022-07-08,711,מעריב,מנחם לזר,5,Blue & White,14,3
72,2022-07-08,711,מעריב,מנחם לזר,5,Religious Zionism,10,4
72,2022-07-08,711,מעריב,מנחם לזר,5,Shas,8,5
72,2022-07-08,711,מעריב,מנחם לזר,5,UTJ,7,6
72,2022-07-08,711,מעריב,מנחם לזר,5,The Democrats,6,7
72,2022-07-08,711,מעריב,מנחם לזר,5,Yisrael Beiteinu,6,8
72,2022-07-08,711,מעריב,מנחם לזר,5,Joint Arab List,6,9
72,2022-07-08,711,מעריב,מנחם לזר,5,Ra'am,4,10
72,2022-07-08,711,מעריב,מנחם לזר,5,Otzma Yehudit,0,11
72,2022-07-08,711,מעריב,מנחם לזר,5,Hadash Ta'al,0,12
72,2022-07-08,711,מעריב,מנחם לזר,5,Balad,0,13
72,2022-07-08,711,מעריב,מנחם לזר,5,Bennett's Party,0,14
72,2022-07-08,711,מעריב,מנחם לזר,5,Yashar!,0,15
72,2022-07-08,711,מעריב,מנחם לזר,5,The Reservists,0,16
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Likud,34,1
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Yesh Atid,21,2
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Religious Zionism,14,3
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Blue & White,12,4
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,The Democrats,9,5
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Shas,8,6
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,UTJ,7,7
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Joint Arab List,6,8
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Yisrael Beiteinu,5,9
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Ra'am,4,10
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Otzma Yehudit,0,11
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Hadash Ta'al,0,12
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Balad,0,13
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Bennett's Party,0,14
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,Yashar!,0,15
71,2022-07-03,550,כאן חדשות,דודי חסיד,4,The Reservists,0,16
70,2022-07-01,593,מעריב,מנחם לזר,4,Likud,34,1
70,2022-07-01,593,מעריב,מנחם לזר,4,Yesh Atid,22,2
70,2022-07-01,593,מעריב,מנחם לזר,4,Religious Zionism,14,3
70,2022-07-01,593,מעריב,מנחם לזר,4,Blue & White,14,4
70,2022-07-01,593,מעריב,מנחם לזר,4,Shas,8,5
70,2022-07-01,593,מעריב,מנחם לזר,4,UTJ,7,6
70,2022-07-01,593,מעריב,מנחם לזר,4,The Democrats,6,7
70,2022-07-01,593,מעריב,מנחם לזר,4,Joint Arab List,6,8
70,2022-07-01,593,מעריב,מנחם לזר,4,Yisrael Beiteinu,5,9
70,2022-07-01,593,מעריב,מנחם לזר,4,Ra'am,4,10
70,2022-07-01,593,מעריב,מנחם לזר,4,Otzma Yehudit,0,11
70,2022-07-01,593,מעריב,מנחם לזר,4,Hadash Ta'al,0,12
70,2022-07-01,593,מעריב,מנחם לזר,4,Balad,0,13
70,2022-07-01,593,מעריב,מנחם לזר,4,Bennett's Party,0,14
70,2022-07-01,593,מעריב,מנחם לזר,4,Yashar!,0,15
70,2022-07-01,593,מעריב,מנחם לזר,4,The Reservists,0,16
69,2022-06-29,505,חדשות 12,מנו גבע,14,Likud,34,1
69,2022-06-29,505,חדשות 12,מנו גבע,14,Yesh Atid,20,2
69,2022-06-29,505,חדשות 12,מנו גבע,14,Religious Zionism,14,3
69,2022-06-29,505,חדשות 12,מנו גבע,14,Blue & White,13,4
69,2022-06-29,505,חדשות 12,מנו גבע,14,The Democrats,9,5
69,2022-06-29,505,חדשות 12,מנו גבע,14,Shas,8,6
69,2022-06-29,505,חדשות 12,מנו גבע,14,UTJ,7,7
69,2022-06-29,505,חדשות 12,מנו גבע,14,Joint Arab List,6,8
69,2022-06-29,505,חדשות 12,מנו גבע,14,Yisrael Beiteinu,5,9
69,2022-06-29,505,חדשות 12,מנו גבע,14,Ra'am,4,10
69,2022-06-29,505,חדשות 12,מנו גבע,14,Otzma Yehudit,0,11
69,2022-06-29,505,חדשות 12,מנו גבע,14,Hadash Ta'al,0,12
69,2022-06-29,505,חדשות 12,מנו גבע,14,Balad,0,13
69,2022-06-29,505,חדשות 12,מנו גבע,14,Bennett's Party,0,14
69,2022-06-29,505,חדשות 12,מנו גבע,14,Yashar!,0,15
69,2022-06-29,505,חדשות 12,מנו גבע,14,The Reservists,0,16
68,2022-06-24,727,מעריב,מנחם לזר,3,Likud,34,1
68,2022-06-24,727,מעריב,מנחם לזר,3,Yesh Atid,21,2
68,2022-06-24,727,מעריב,מנחם לזר,3,Religious Zionism,13,3
68,2022-06-24,727,מעריב,מנחם לזר,3,Blue & White,12,4
68,2022-06-24,727,מעריב,מנחם לזר,3,The Democrats,11,5
68,2022-06-24,727,מעריב,מנחם לזר,3,Shas,7,6
68,2022-06-24,727,מעריב,מנחם לזר,3,UTJ,7,7
68,2022-06-24,727,מעריב,מנחם לזר,3,Joint Arab List,6,8
68,2022-06-24,727,מעריב,מנחם לזר,3,Yisrael Beiteinu,5,9
68,2022-06-24,727,מעריב,מנחם לזר,3,Ra'am,4,10
68,2022-06-24,727,מעריב,מנחם לזר,3,Otzma Yehudit,0,11
68,2022-06-24,727,מעריב,מנחם לזר,3,Hadash Ta'al,0,12
68,2022-06-24,727,מעריב,מנחם לזר,3,Balad,0,13
68,2022-06-24,727,מעריב,מנחם לזר,3,Bennett's Party,0,14
68,2022-06-24,727,מעריב,מנחם לזר,3,Yashar!,0,15
68,2022-06-24,727,מעריב,מנחם לזר,3,The Reservists,0,16
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,The Reservists,0,16
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Yashar!,0,15
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Bennett's Party,0,14
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Balad,0,13
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Hadash Ta'al,0,12
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Otzma Yehudit,0,11
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Ra'am,4,10
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Joint Arab List,6,9
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Yisrael Beiteinu,6,8
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,UTJ,7,7
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Shas,8,6
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,The Democrats,9,5
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Blue & White,11,4
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Religious Zionism,13,3
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Yesh Atid,20,2
67,2022-06-21,1084,ערוץ 14,דירקט פולס,5,Likud,36,1
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,The Reservists,0,16
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Yashar!,0,15
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Bennett's Party,0,14
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Balad,0,13
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Hadash Ta'al,0,12
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Otzma Yehudit,0,11
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Ra'am,4,10
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Yisrael Beiteinu,5,9
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Joint Arab List,6,8
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,UTJ,7,7
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Shas,8,6
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,The Democrats,9,5
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Blue & White,11,4
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Religious Zionism,13,3
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Yesh Atid,22,2
66,2022-06-21,701,חדשות 13,קמיל פוקס,10,Likud,35,1
65,2022-06-21,500,חדשות 12,מנו גבע,13,The Reservists,0,16
65,2022-06-21,500,חדשות 12,מנו גבע,13,Yashar!,0,15
65,2022-06-21,500,חדשות 12,מנו גבע,13,Bennett's Party,0,14
65,2022-06-21,500,חדשות 12,מנו גבע,13,Balad,0,13
65,2022-06-21,500,חדשות 12,מנו גבע,13,Hadash Ta'al,0,12
65,2022-06-21,500,חדשות 12,מנו גבע,13,Otzma Yehudit,0,11
65,2022-06-21,500,חדשות 12,מנו גבע,13,Ra'am,4,10
65,2022-06-21,500,חדשות 12,מנו גבע,13,Joint Arab List,5,9
65,2022-06-21,500,חדשות 12,מנו גבע,13,Yisrael Beiteinu,5,8
65,2022-06-21,500,חדשות 12,מנו גבע,13,UTJ,7,7
65,2022-06-21,500,חדשות 12,מנו גבע,13,Shas,8,6
65,2022-06-21,500,חדשות 12,מנו גבע,13,The Democrats,10,5
65,2022-06-21,500,חדשות 12,מנו גבע,13,Religious Zionism,13,4
65,2022-06-21,500,חדשות 12,מנו גבע,13,Blue & White,13,3
65,2022-06-21,500,חדשות 12,מנו גבע,13,Yesh Atid,20,2
65,2022-06-21,500,חדשות 12,מנו גבע,13,Likud,35,1
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,The Reservists,0,16
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Yashar!,0,15
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Bennett's Party,0,14
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Balad,0,13
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Hadash Ta'al,0,12
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Otzma Yehudit,0,11
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Ra'am,4,10
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Yisrael Beiteinu,5,9
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Joint Arab List,6,8
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,The Democrats,6,7
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,UTJ,7,6
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Shas,8,5
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Blue & White,13,4
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Religious Zionism,14,3
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Yesh Atid,21,2
64,2022-06-21,550,כאן חדשות,דודי חסיד,3,Likud,36,1
63,2022-06-21,516,103FM,מנחם לזר,5,Likud,36,1
63,2022-06-21,516,103FM,מנחם לזר,5,Yesh Atid,20,2
63,2022-06-21,516,103FM,מנחם לזר,5,Religious Zionism,17,3
63,2022-06-21,516,103FM,מנחם לזר,5,Blue & White,12,4
63,2022-06-21,516,103FM,מנחם לזר,5,The Democrats,7,5
63,2022-06-21,516,103FM,מנחם לזר,5,Shas,7,6
63,2022-06-21,516,103FM,מנחם לזר,5,UTJ,6,7
63,2022-06-21,516,103FM,מנחם לזר,5,Joint Arab List,6,8
63,2022-06-21,516,103FM,מנחם לזר,5,Yisrael Beiteinu,5,9
63,2022-06-21,516,103FM,מנחם לזר,5,Ra'am,4,10
63,2022-06-21,516,103FM,מנחם לזר,5,Hadash Ta'al,0,11
63,2022-06-21,516,103FM,מנחם לזר,5,Balad,0,12
63,2022-06-21,516,103FM,מנחם לזר,5,Otzma Yehudit,0,13
63,2022-06-21,516,103FM,מנחם לזר,5,Bennett's Party,0,14
63,2022-06-21,516,103FM,מנחם לזר,5,Yashar!,0,15
63,2022-06-21,516,103FM,מנחם לזר,5,The Reservists,0,16
62,2022-06-13,500,חדשות 12,מנו גבע,12,Likud,36,1
62,2022-06-13,500,חדשות 12,מנו גבע,12,Yesh Atid,20,2
62,2022-06-13,500,חדשות 12,מנו גבע,12,Religious Zionism,14,3
62,2022-06-13,500,חדשות 12,מנו גבע,12,Blue & White,10,4
62,2022-06-13,500,חדשות 12,מנו גבע,12,The Democrats,10,5
62,2022-06-13,500,חדשות 12,מנו גבע,12,Shas,8,6
62,2022-06-13,500,חדשות 12,מנו גבע,12,UTJ,7,7
62,2022-06-13,500,חדשות 12,מנו גבע,12,Yisrael Beiteinu,5,8
62,2022-06-13,500,חדשות 12,מנו גבע,12,Joint Arab List,5,9
62,2022-06-13,500,חדשות 12,מנו גבע,12,Ra'am,5,10
62,2022-06-13,500,חדשות 12,מנו גבע,12,Otzma Yehudit,0,11
62,2022-06-13,500,חדשות 12,מנו גבע,12,Hadash Ta'al,0,12
62,2022-06-13,500,חדשות 12,מנו גבע,12,Balad,0,13
62,2022-06-13,500,חדשות 12,מנו גבע,12,Bennett's Party,0,14
62,2022-06-13,500,חדשות 12,מנו גבע,12,Yashar!,0,15
62,2022-06-13,500,חדשות 12,מנו גבע,12,The Reservists,0,16
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,The Reservists,0,16
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Yashar!,0,15
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Bennett's Party,0,14
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Balad,0,13
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Hadash Ta'al,0,12
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Otzma Yehudit,0,11
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Ra'am,0,10
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Yisrael Beiteinu,5,9
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Joint Arab List,7,8
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,UTJ,7,7
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Shas,8,6
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,The Democrats,10,5
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Blue & White,12,4
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Religious Zionism,15,3
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Yesh Atid,20,2
61,2022-06-10,801,חדשות 13,קמיל פוקס,9,Likud,36,1
60,2022-06-10,519,מעריב,מנחם לזר,2,The Reservists,0,16
60,2022-06-10,519,מעריב,מנחם לזר,2,Yashar!,0,15
60,2022-06-10,519,מעריב,מנחם לזר,2,Bennett's Party,0,14
60,2022-06-10,519,מעריב,מנחם לזר,2,Balad,0,13
60,2022-06-10,519,מעריב,מנחם לזר,2,Hadash Ta'al,0,12
60,2022-06-10,519,מעריב,מנחם לזר,2,Otzma Yehudit,0,11
60,2022-06-10,519,מעריב,מנחם לזר,2,Ra'am,4,10
60,2022-06-10,519,מעריב,מנחם לזר,2,Yisrael Beiteinu,5,9
60,2022-06-10,519,מעריב,מנחם לזר,2,The Democrats,6,8
60,2022-06-10,519,מעריב,מנחם לזר,2,Joint Arab List,7,7
60,2022-06-10,519,מעריב,מנחם לזר,2,UTJ,7,6
60,2022-06-10,519,מעריב,מנחם לזר,2,Shas,8,5
60,2022-06-10,519,מעריב,מנחם לזר,2,Blue & White,12,4
60,2022-06-10,519,מעריב,מנחם לזר,2,Religious Zionism,16,3
60,2022-06-10,519,מעריב,מנחם לזר,2,Yesh Atid,21,2
60,2022-06-10,519,מעריב,מנחם לזר,2,Likud,34,1
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Likud,35,1
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Yesh Atid,20,2
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Religious Zionism,16,3
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,The Democrats,11,4
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Blue & White,8,5
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Shas,8,6
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,UTJ,7,7
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Joint Arab List,6,8
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Yisrael Beiteinu,5,9
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Ra'am,4,10
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Otzma Yehudit,0,11
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Hadash Ta'al,0,12
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Balad,0,13
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Bennett's Party,0,14
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,Yashar!,0,15
59,2022-06-07,552,כאן חדשות,דודי חסיד,2,The Reservists,0,16
58,2022-05-27,500,חדשות 12,מנו גבע,11,Likud,35,1
58,2022-05-27,500,חדשות 12,מנו גבע,11,Yesh Atid,17,2
58,2022-05-27,500,חדשות 12,מנו גבע,11,Blue & White,14,3
58,2022-05-27,500,חדשות 12,מנו גבע,11,Religious Zionism,13,4
58,2022-05-27,500,חדשות 12,מנו גבע,11,The Democrats,10,5
58,2022-05-27,500,חדשות 12,מנו גבע,11,Shas,9,6
58,2022-05-27,500,חדשות 12,מנו גבע,11,UTJ,7,7
58,2022-05-27,500,חדשות 12,מנו גבע,11,Joint Arab List,6,8
58,2022-05-27,500,חדשות 12,מנו גבע,11,Yisrael Beiteinu,5,9
58,2022-05-27,500,חדשות 12,מנו גבע,11,Ra'am,4,10
58,2022-05-27,500,חדשות 12,מנו גבע,11,Otzma Yehudit,0,11
58,2022-05-27,500,חדשות 12,מנו גבע,11,Hadash Ta'al,0,12
58,2022-05-27,500,חדשות 12,מנו גבע,11,Balad,0,13
58,2022-05-27,500,חדשות 12,מנו גבע,11,Bennett's Party,0,14
58,2022-05-27,500,חדשות 12,מנו גבע,11,Yashar!,0,15
58,2022-05-27,500,חדשות 12,מנו גבע,11,The Reservists,0,16
57,2022-05-27,1007,JPost,מנחם לזר,1,Likud,35,1
57,2022-05-27,1007,JPost,מנחם לזר,1,Yesh Atid,20,2
57,2022-05-27,1007,JPost,מנחם לזר,1,Religious Zionism,15,3
57,2022-05-27,1007,JPost,מנחם לזר,1,Blue & White,12,4
57,2022-05-27,1007,JPost,מנחם לזר,1,Shas,8,5
57,2022-05-27,1007,JPost,מנחם לזר,1,UTJ,7,6
57,2022-05-27,1007,JPost,מנחם לזר,1,The Democrats,7,7
57,2022-05-27,1007,JPost,מנחם לזר,1,Joint Arab List,7,8
57,2022-05-27,1007,JPost,מנחם לזר,1,Yisrael Beiteinu,5,9
57,2022-05-27,1007,JPost,מנחם לזר,1,Ra'am,4,10
57,2022-05-27,1007,JPost,מנחם לזר,1,Hadash Ta'al,0,11
57,2022-05-27,1007,JPost,מנחם לזר,1,Balad,0,12
57,2022-05-27,1007,JPost,מנחם לזר,1,Otzma Yehudit,0,13
57,2022-05-27,1007,JPost,מנחם לזר,1,Bennett's Party,0,14
57,2022-05-27,1007,JPost,מנחם לזר,1,Yashar!,0,15
57,2022-05-27,1007,JPost,מנחם לזר,1,The Reservists,0,16
56,2022-05-22,508,103FM,מנחם לזר,4,The Reservists,0,16
56,2022-05-22,508,103FM,מנחם לזר,4,Yashar!,0,15
56,2022-05-22,508,103FM,מנחם לזר,4,Bennett's Party,0,14
56,2022-05-22,508,103FM,מנחם לזר,4,Otzma Yehudit,0,13
56,2022-05-22,508,103FM,מנחם לזר,4,Balad,0,12
56,2022-05-22,508,103FM,מנחם לזר,4,Hadash Ta'al,0,11
56,2022-05-22,508,103FM,מנחם לזר,4,Ra'am,4,10
56,2022-05-22,508,103FM,מנחם לזר,4,Yisrael Beiteinu,5,9
56,2022-05-22,508,103FM,מנחם לזר,4,Joint Arab List,7,8
56,2022-05-22,508,103FM,מנחם לזר,4,UTJ,7,7
56,2022-05-22,508,103FM,מנחם לזר,4,Shas,8,6
56,2022-05-22,508,103FM,מנחם לזר,4,The Democrats,8,5
56,2022-05-22,508,103FM,מנחם לזר,4,Blue & White,12,4
56,2022-05-22,508,103FM,מנחם לזר,4,Religious Zionism,15,3
56,2022-05-22,508,103FM,מנחם לזר,4,Yesh Atid,18,2
56,2022-05-22,508,103FM,מנחם לזר,4,Likud,36,1
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,The Reservists,0,16
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Yashar!,0,15
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Bennett's Party,0,14
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Balad,0,13
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Hadash Ta'al,0,12
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Otzma Yehudit,0,11
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Ra'am,0,10
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Yisrael Beiteinu,5,9
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,UTJ,7,8
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Shas,7,7
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Joint Arab List,8,6
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,The Democrats,11,5
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Blue & White,11,4
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Religious Zionism,17,3
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Yesh Atid,18,2
55,2022-05-09,700,חדשות 13,קמיל פוקס,8,Likud,36,1
54,2022-05-03,500,גלי ישראל,רפי סמית,5,The Reservists,0,16
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Yashar!,0,15
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Bennett's Party,0,14
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Otzma Yehudit,0,13
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Balad,0,12
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Hadash Ta'al,0,11
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Ra'am,5,10
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Joint Arab List,6,9
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Yisrael Beiteinu,6,8
54,2022-05-03,500,גלי ישראל,רפי סמית,5,UTJ,7,7
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Blue & White,7,6
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Shas,8,5
54,2022-05-03,500,גלי ישראל,רפי סמית,5,The Democrats,12,4
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Religious Zionism,13,3
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Yesh Atid,20,2
54,2022-05-03,500,גלי ישראל,רפי סמית,5,Likud,36,1
53,2022-04-08,502,ישראל היום,יצחק כץ,5,The Reservists,0,16
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Yashar!,0,15
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Bennett's Party,0,14
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Otzma Yehudit,0,13
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Balad,0,12
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Hadash Ta'al,0,11
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Ra'am,4,10
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Yisrael Beiteinu,6,9
53,2022-04-08,502,ישראל היום,יצחק כץ,5,Joint Arab List,6,8
53,2022-04-08,502,ישראל היום,יצחק כץ,5,UTJ,8,7
